aa_eleicao;nm_regiao;sg_uf;nm_municipio;sg_partido;ds_cargo;cd_cargo;pc_candidato;qt_votos_validos;qt_votos_nom_validos;qt_total_vt_leg_validos
2020;NORTE;AC;ACRELÂNDIA;MDB;Prefeito;11;1;2638;2638;0
2020;NORTE;AC;ACRELÂNDIA;PDT;Prefeito;11;1;1237;1237;0
2020;NORTE;AC;ACRELÂNDIA;PP;Prefeito;11;1;2405;2405;0
2020;NORTE;AC;ACRELÂNDIA;PROS;Prefeito;11;1;569;569;0
2020;NORTE;AC;ASSIS BRASIL;MDB;Prefeito;11;1;387;387;0
2020;NORTE;AC;ASSIS BRASIL;PC do B;Prefeito;11;1;749;749;0
2020;NORTE;AC;ASSIS BRASIL;PSD;Prefeito;11;1;1082;1082;0
2020;NORTE;AC;ASSIS BRASIL;PSDB;Prefeito;11;1;964;964;0
2020;NORTE;AC;ASSIS BRASIL;PT;Prefeito;11;1;1583;1583;0
2020;NORTE;AC;BRASILÉIA;MDB;Prefeito;11;1;4590;4590;0
2020;NORTE;AC;BRASILÉIA;PSDB;Prefeito;11;1;627;627;0
2020;NORTE;AC;BRASILÉIA;PT;Prefeito;11;1;7651;7651;0
2020;NORTE;AC;BUJARI;PDT;Prefeito;11;1;3386;3386;0
2020;NORTE;AC;BUJARI;PP;Prefeito;11;1;2311;2311;0
2020;NORTE;AC;BUJARI;PSB;Prefeito;11;1;735;735;0
2020;NORTE;AC;BUJARI;PT;Prefeito;11;1;188;188;0
2020;NORTE;AC;BUJARI;SOLIDARIEDADE;Prefeito;11;1;431;431;0
2020;NORTE;AC;CAPIXABA;DEM;Prefeito;11;1;2627;2627;0
2020;NORTE;AC;CAPIXABA;MDB;Prefeito;11;1;1318;1318;0
2020;NORTE;AC;CAPIXABA;PT;Prefeito;11;1;1228;1228;0
2020;NORTE;AC;CAPIXABA;PTB;Prefeito;11;1;724;724;0
2020;NORTE;AC;CRUZEIRO DO SUL;MDB;Prefeito;11;1;14666;14666;0
2020;NORTE;AC;CRUZEIRO DO SUL;PP;Prefeito;11;1;18766;18766;0
2020;NORTE;AC;CRUZEIRO DO SUL;PSL;Prefeito;11;1;9077;9077;0
2020;NORTE;AC;EPITACIOLÂNDIA;PP;Prefeito;11;1;741;741;0
2020;NORTE;AC;EPITACIOLÂNDIA;PSDB;Prefeito;11;1;3984;3984;0
2020;NORTE;AC;EPITACIOLÂNDIA;PSL;Prefeito;11;1;3328;3328;0
2020;NORTE;AC;EPITACIOLÂNDIA;PT;Prefeito;11;1;983;983;0
2020;NORTE;AC;FEIJÓ;MDB;Prefeito;11;1;5716;5716;0
2020;NORTE;AC;FEIJÓ;PP;Prefeito;11;1;8528;8528;0
2020;NORTE;AC;FEIJÓ;PSL;Prefeito;11;1;546;546;0
2020;NORTE;AC;FEIJÓ;PT;Prefeito;11;1;706;706;0
2020;NORTE;AC;JORDÃO;MDB;Prefeito;11;1;1053;1053;0
2020;NORTE;AC;JORDÃO;PC do B;Prefeito;11;1;768;768;0
2020;NORTE;AC;JORDÃO;PDT;Prefeito;11;1;1264;1264;0
2020;NORTE;AC;JORDÃO;PL;Prefeito;11;1;186;186;0
2020;NORTE;AC;JORDÃO;PT;Prefeito;11;1;915;915;0
2020;NORTE;AC;MANOEL URBANO;MDB;Prefeito;11;1;3082;3082;0
2020;NORTE;AC;MANOEL URBANO;PSD;Prefeito;11;1;2314;2314;0
2020;NORTE;AC;MARECHAL THAUMATURGO;PROS;Prefeito;11;1;549;549;0
2020;NORTE;AC;MARECHAL THAUMATURGO;PSD;Prefeito;11;1;4521;4521;0
2020;NORTE;AC;MARECHAL THAUMATURGO;PT;Prefeito;11;1;3303;3303;0
2020;NORTE;AC;MÂNCIO LIMA;MDB;Prefeito;11;1;3460;3460;0
2020;NORTE;AC;MÂNCIO LIMA;PT;Prefeito;11;1;4115;4115;0
2020;NORTE;AC;PLÁCIDO DE CASTRO;MDB;Prefeito;11;1;2679;2679;0
2020;NORTE;AC;PLÁCIDO DE CASTRO;PSD;Prefeito;11;1;3838;3838;0
2020;NORTE;AC;PLÁCIDO DE CASTRO;PSDB;Prefeito;11;1;2800;2800;0
2020;NORTE;AC;PLÁCIDO DE CASTRO;PSL;Prefeito;11;1;94;94;0
2020;NORTE;AC;PORTO ACRE;MDB;Prefeito;11;1;2761;2761;0
2020;NORTE;AC;PORTO ACRE;PP;Prefeito;11;1;5415;5415;0
2020;NORTE;AC;PORTO ACRE;PSB;Prefeito;11;1;123;123;0
2020;NORTE;AC;PORTO ACRE;PSL;Prefeito;11;1;169;169;0
2020;NORTE;AC;PORTO ACRE;REPUBLICANOS;Prefeito;11;1;1063;1063;0
2020;NORTE;AC;PORTO WALTER;MDB;Prefeito;11;1;3411;3411;0
2020;NORTE;AC;PORTO WALTER;PROS;Prefeito;11;1;2012;2012;0
2020;NORTE;AC;RIO BRANCO;AVANTE;Prefeito;11;1;2294;2294;0
2020;NORTE;AC;RIO BRANCO;MDB;Prefeito;11;1;12362;12362;0
2020;NORTE;AC;RIO BRANCO;PP;Prefeito;11;1;87987;87987;0
2020;NORTE;AC;RIO BRANCO;PSB;Prefeito;11;1;40250;40250;0
2020;NORTE;AC;RIO BRANCO;PSC;Prefeito;11;1;1509;1509;0
2020;NORTE;AC;RIO BRANCO;PSDB;Prefeito;11;1;25939;25939;0
2020;NORTE;AC;RIO BRANCO;PT;Prefeito;11;1;7121;7121;0
2020;NORTE;AC;RODRIGUES ALVES;PP;Prefeito;11;1;307;307;0
2020;NORTE;AC;RODRIGUES ALVES;PROS;Prefeito;11;1;5977;5977;0
2020;NORTE;AC;RODRIGUES ALVES;PSOL;Prefeito;11;1;4;4;0
2020;NORTE;AC;RODRIGUES ALVES;PT;Prefeito;11;1;2340;2340;0
2020;NORTE;AC;RODRIGUES ALVES;PTB;Prefeito;11;1;343;343;0
2020;NORTE;AC;SANTA ROSA DO PURUS;MDB;Prefeito;11;1;1156;1156;0
2020;NORTE;AC;SANTA ROSA DO PURUS;PP;Prefeito;11;1;1016;1016;0
2020;NORTE;AC;SANTA ROSA DO PURUS;PROS;Prefeito;11;1;94;94;0
2020;NORTE;AC;SANTA ROSA DO PURUS;PSDB;Prefeito;11;1;579;579;0
2020;NORTE;AC;SENA MADUREIRA;MDB;Prefeito;11;1;12183;12183;0
2020;NORTE;AC;SENA MADUREIRA;PP;Prefeito;11;1;9329;9329;0
2020;NORTE;AC;SENADOR GUIOMARD;MDB;Prefeito;11;1;3272;3272;0
2020;NORTE;AC;SENADOR GUIOMARD;PP;Prefeito;11;1;4428;4428;0
2020;NORTE;AC;SENADOR GUIOMARD;PSDB;Prefeito;11;1;1662;1662;0
2020;NORTE;AC;SENADOR GUIOMARD;PSL;Prefeito;11;1;263;263;0
2020;NORTE;AC;SENADOR GUIOMARD;SOLIDARIEDADE;Prefeito;11;1;3993;3993;0
2020;NORTE;AC;TARAUACÁ;DEM;Prefeito;11;1;4650;4650;0
2020;NORTE;AC;TARAUACÁ;MDB;Prefeito;11;1;3634;3634;0
2020;NORTE;AC;TARAUACÁ;PC do B;Prefeito;11;1;4480;4480;0
2020;NORTE;AC;TARAUACÁ;PDT;Prefeito;11;1;5461;5461;0
2020;NORTE;AC;TARAUACÁ;PSOL;Prefeito;11;1;280;280;0
2020;NORTE;AC;TARAUACÁ;PTB;Prefeito;11;1;57;57;0
2020;NORTE;AC;XAPURI;MDB;Prefeito;11;1;1443;1443;0
2020;NORTE;AC;XAPURI;PP;Prefeito;11;1;2338;2338;0
2020;NORTE;AC;XAPURI;PSD;Prefeito;11;1;1201;1201;0
2020;NORTE;AC;XAPURI;PT;Prefeito;11;1;3815;3815;0
2020;NORDESTE;AL;ANADIA;MDB;Prefeito;11;1;3504;3504;0
2020;NORDESTE;AL;ANADIA;PP;Prefeito;11;1;5456;5456;0
2020;NORDESTE;AL;ANADIA;PROS;Prefeito;11;1;104;104;0
2020;NORDESTE;AL;ARAPIRACA;CIDADANIA;Prefeito;11;1;2101;2101;0
2020;NORDESTE;AL;ARAPIRACA;MDB;Prefeito;11;1;59249;59249;0
2020;NORDESTE;AL;ARAPIRACA;PATRIOTA;Prefeito;11;1;2517;2517;0
2020;NORDESTE;AL;ARAPIRACA;PP;Prefeito;11;1;16376;16376;0
2020;NORDESTE;AL;ARAPIRACA;PSOL;Prefeito;11;1;460;460;0
2020;NORDESTE;AL;ARAPIRACA;REPUBLICANOS;Prefeito;11;1;20874;20874;0
2020;NORDESTE;AL;ARAPIRACA;SOLIDARIEDADE;Prefeito;11;1;7021;7021;0
2020;NORDESTE;AL;ATALAIA;MDB;Prefeito;11;1;8198;8198;0
2020;NORDESTE;AL;ATALAIA;PODE;Prefeito;11;1;41;41;0
2020;NORDESTE;AL;ATALAIA;PSC;Prefeito;11;1;14057;14057;0
2020;NORDESTE;AL;ATALAIA;PT;Prefeito;11;1;147;147;0
2020;NORDESTE;AL;BARRA DE SANTO ANTÔNIO;DEM;Prefeito;11;1;4311;4311;0
2020;NORDESTE;AL;BARRA DE SANTO ANTÔNIO;PTB;Prefeito;11;1;4899;4899;0
2020;NORDESTE;AL;BARRA DE SÃO MIGUEL;PC do B;Prefeito;11;1;182;182;0
2020;NORDESTE;AL;BARRA DE SÃO MIGUEL;PP;Prefeito;11;1;2900;2900;0
2020;NORDESTE;AL;BARRA DE SÃO MIGUEL;PSD;Prefeito;11;1;317;317;0
2020;NORDESTE;AL;BARRA DE SÃO MIGUEL;PTB;Prefeito;11;1;1992;1992;0
2020;NORDESTE;AL;BATALHA;AVANTE;Prefeito;11;1;645;645;0
2020;NORDESTE;AL;BATALHA;DEM;Prefeito;11;1;3377;3377;0
2020;NORDESTE;AL;BATALHA;MDB;Prefeito;11;1;5739;5739;0
2020;NORDESTE;AL;BATALHA;PL;Prefeito;11;1;18;18;0
2020;NORDESTE;AL;BATALHA;PSB;Prefeito;11;1;181;181;0
2020;NORDESTE;AL;BELO MONTE;MDB;Prefeito;11;1;2153;2153;0
2020;NORDESTE;AL;BELO MONTE;PTB;Prefeito;11;1;2713;2713;0
2020;NORDESTE;AL;BELÉM;MDB;Prefeito;11;1;2160;2160;0
2020;NORDESTE;AL;BELÉM;PATRIOTA;Prefeito;11;;0;0;0
2020;NORDESTE;AL;BELÉM;PSC;Prefeito;11;;0;0;0
2020;NORDESTE;AL;BELÉM;PSD;Prefeito;11;1;32;32;0
2020;NORDESTE;AL;BOCA DA MATA;MDB;Prefeito;11;1;6796;6796;0
2020;NORDESTE;AL;BOCA DA MATA;PL;Prefeito;11;1;6752;6752;0
2020;NORDESTE;AL;BRANQUINHA;CIDADANIA;Prefeito;11;1;29;29;0
2020;NORDESTE;AL;BRANQUINHA;MDB;Prefeito;11;1;4002;4002;0
2020;NORDESTE;AL;BRANQUINHA;PL;Prefeito;11;1;2168;2168;0
2020;NORDESTE;AL;CACIMBINHAS;CIDADANIA;Prefeito;11;1;452;452;0
2020;NORDESTE;AL;CACIMBINHAS;MDB;Prefeito;11;1;5302;5302;0
2020;NORDESTE;AL;CAJUEIRO;AVANTE;Prefeito;11;1;136;136;0
2020;NORDESTE;AL;CAJUEIRO;MDB;Prefeito;11;1;4272;4272;0
2020;NORDESTE;AL;CAJUEIRO;PMN;Prefeito;11;1;457;457;0
2020;NORDESTE;AL;CAJUEIRO;PODE;Prefeito;11;1;5102;5102;0
2020;NORDESTE;AL;CAMPESTRE;MDB;Prefeito;11;1;2945;2945;0
2020;NORDESTE;AL;CAMPESTRE;PMN;Prefeito;11;1;1252;1252;0
2020;NORDESTE;AL;CAMPO ALEGRE;PP;Prefeito;11;1;10717;10717;0
2020;NORDESTE;AL;CAMPO ALEGRE;PT;Prefeito;11;;0;0;0
2020;NORDESTE;AL;CAMPO ALEGRE;PTB;Prefeito;11;1;6655;6655;0
2020;NORDESTE;AL;CAMPO GRANDE;MDB;Prefeito;11;1;3156;3156;0
2020;NORDESTE;AL;CAMPO GRANDE;PROS;Prefeito;11;1;32;32;0
2020;NORDESTE;AL;CANAPI;PP;Prefeito;11;1;6621;6621;0
2020;NORDESTE;AL;CANAPI;PSDB;Prefeito;11;1;470;470;0
2020;NORDESTE;AL;CANAPI;PT;Prefeito;11;1;2583;2583;0
2020;NORDESTE;AL;CAPELA;MDB;Prefeito;11;1;5203;5203;0
2020;NORDESTE;AL;CAPELA;PODE;Prefeito;11;1;4687;4687;0
2020;NORDESTE;AL;CAPELA;PTC;Prefeito;11;1;20;20;0
2020;NORDESTE;AL;CARNEIROS;MDB;Prefeito;11;1;3649;3649;0
2020;NORDESTE;AL;CARNEIROS;PTB;Prefeito;11;1;1055;1055;0
2020;NORDESTE;AL;CHÃ PRETA;MDB;Prefeito;11;1;2198;2198;0
2020;NORDESTE;AL;CHÃ PRETA;PROS;Prefeito;11;1;2013;2013;0
2020;NORDESTE;AL;CHÃ PRETA;PSDB;Prefeito;11;1;131;131;0
2020;NORDESTE;AL;COITÉ DO NÓIA;CIDADANIA;Prefeito;11;1;362;362;0
2020;NORDESTE;AL;COITÉ DO NÓIA;MDB;Prefeito;11;1;2814;2814;0
2020;NORDESTE;AL;COITÉ DO NÓIA;PP;Prefeito;11;1;3324;3324;0
2020;NORDESTE;AL;COITÉ DO NÓIA;PSD;Prefeito;11;1;200;200;0
2020;NORDESTE;AL;COLÔNIA LEOPOLDINA;MDB;Prefeito;11;1;6075;6075;0
2020;NORDESTE;AL;COLÔNIA LEOPOLDINA;PSDB;Prefeito;11;1;4427;4427;0
2020;NORDESTE;AL;COQUEIRO SECO;MDB;Prefeito;11;1;2387;2387;0
2020;NORDESTE;AL;COQUEIRO SECO;PMN;Prefeito;11;1;542;542;0
2020;NORDESTE;AL;COQUEIRO SECO;PROS;Prefeito;11;1;1168;1168;0
2020;NORDESTE;AL;CORURIPE;AVANTE;Prefeito;11;;0;0;0
2020;NORDESTE;AL;CORURIPE;MDB;Prefeito;11;1;12221;12221;0
2020;NORDESTE;AL;CORURIPE;PP;Prefeito;11;1;16038;16038;0
2020;NORDESTE;AL;CRAÍBAS;MDB;Prefeito;11;1;7096;7096;0
2020;NORDESTE;AL;CRAÍBAS;PP;Prefeito;11;1;7784;7784;0
2020;NORDESTE;AL;CRAÍBAS;PSDB;Prefeito;11;1;95;95;0
2020;NORDESTE;AL;DELMIRO GOUVEIA;MDB;Prefeito;11;1;10948;10948;0
2020;NORDESTE;AL;DELMIRO GOUVEIA;PSB;Prefeito;11;1;4902;4902;0
2020;NORDESTE;AL;DELMIRO GOUVEIA;PSD;Prefeito;11;1;8989;8989;0
2020;NORDESTE;AL;DELMIRO GOUVEIA;PSDB;Prefeito;11;1;1679;1679;0
2020;NORDESTE;AL;DELMIRO GOUVEIA;PTB;Prefeito;11;1;548;548;0
2020;NORDESTE;AL;DOIS RIACHOS;MDB;Prefeito;11;1;3625;3625;0
2020;NORDESTE;AL;DOIS RIACHOS;PTB;Prefeito;11;1;3395;3395;0
2020;NORDESTE;AL;ESTRELA DE ALAGOAS;PP;Prefeito;11;1;4767;4767;0
2020;NORDESTE;AL;ESTRELA DE ALAGOAS;PTB;Prefeito;11;1;3019;3019;0
2020;NORDESTE;AL;FEIRA GRANDE;MDB;Prefeito;11;1;6374;6374;0
2020;NORDESTE;AL;FEIRA GRANDE;PP;Prefeito;11;1;771;771;0
2020;NORDESTE;AL;FEIRA GRANDE;PSC;Prefeito;11;1;6595;6595;0
2020;NORDESTE;AL;FELIZ DESERTO;AVANTE;Prefeito;11;1;50;50;0
2020;NORDESTE;AL;FELIZ DESERTO;DEM;Prefeito;11;1;1226;1226;0
2020;NORDESTE;AL;FELIZ DESERTO;PP;Prefeito;11;1;1453;1453;0
2020;NORDESTE;AL;FLEXEIRAS;PP;Prefeito;11;1;3166;3166;0
2020;NORDESTE;AL;FLEXEIRAS;PTB;Prefeito;11;1;2718;2718;0
2020;NORDESTE;AL;GIRAU DO PONCIANO;MDB;Prefeito;11;1;14956;14956;0
2020;NORDESTE;AL;GIRAU DO PONCIANO;PSDB;Prefeito;11;1;3064;3064;0
2020;NORDESTE;AL;GIRAU DO PONCIANO;PT;Prefeito;11;1;823;823;0
2020;NORDESTE;AL;GIRAU DO PONCIANO;REDE;Prefeito;11;1;309;309;0
2020;NORDESTE;AL;IBATEGUARA;MDB;Prefeito;11;1;4325;4325;0
2020;NORDESTE;AL;IBATEGUARA;PSB;Prefeito;11;1;396;396;0
2020;NORDESTE;AL;IBATEGUARA;PSD;Prefeito;11;1;3355;3355;0
2020;NORDESTE;AL;IBATEGUARA;PTB;Prefeito;11;1;206;206;0
2020;NORDESTE;AL;IGACI;PP;Prefeito;11;1;5474;5474;0
2020;NORDESTE;AL;IGACI;PSD;Prefeito;11;1;225;225;0
2020;NORDESTE;AL;IGACI;PTB;Prefeito;11;1;8099;8099;0
2020;NORDESTE;AL;IGREJA NOVA;MDB;Prefeito;11;1;6671;6671;0
2020;NORDESTE;AL;IGREJA NOVA;PROS;Prefeito;11;1;499;499;0
2020;NORDESTE;AL;IGREJA NOVA;REDE;Prefeito;11;1;284;284;0
2020;NORDESTE;AL;IGREJA NOVA;REPUBLICANOS;Prefeito;11;1;5413;5413;0
2020;NORDESTE;AL;INHAPI;PP;Prefeito;11;1;4740;4740;0
2020;NORDESTE;AL;INHAPI;PSD;Prefeito;11;1;972;972;0
2020;NORDESTE;AL;INHAPI;PT;Prefeito;11;1;3738;3738;0
2020;NORDESTE;AL;INHAPI;PV;Prefeito;11;1;25;25;0
2020;NORDESTE;AL;JACARÉ DOS HOMENS;MDB;Prefeito;11;1;2194;2194;0
2020;NORDESTE;AL;JACARÉ DOS HOMENS;REPUBLICANOS;Prefeito;11;1;1838;1838;0
2020;NORDESTE;AL;JACUÍPE;MDB;Prefeito;11;1;3237;3237;0
2020;NORDESTE;AL;JACUÍPE;PRTB;Prefeito;11;1;35;35;0
2020;NORDESTE;AL;JACUÍPE;PSD;Prefeito;11;1;1299;1299;0
2020;NORDESTE;AL;JAPARATINGA;PATRIOTA;Prefeito;11;1;43;43;0
2020;NORDESTE;AL;JAPARATINGA;PP;Prefeito;11;1;2453;2453;0
2020;NORDESTE;AL;JAPARATINGA;PTB;Prefeito;11;1;3044;3044;0
2020;NORDESTE;AL;JARAMATAIA;MDB;Prefeito;11;1;2158;2158;0
2020;NORDESTE;AL;JARAMATAIA;PSB;Prefeito;11;1;1739;1739;0
2020;NORDESTE;AL;JEQUIÁ DA PRAIA;PP;Prefeito;11;1;3608;3608;0
2020;NORDESTE;AL;JEQUIÁ DA PRAIA;PSB;Prefeito;11;1;125;125;0
2020;NORDESTE;AL;JEQUIÁ DA PRAIA;PSDB;Prefeito;11;1;178;178;0
2020;NORDESTE;AL;JEQUIÁ DA PRAIA;REPUBLICANOS;Prefeito;11;1;2604;2604;0
2020;NORDESTE;AL;JOAQUIM GOMES;PP;Prefeito;11;;0;0;0
2020;NORDESTE;AL;JOAQUIM GOMES;PSC;Prefeito;11;1;80;80;0
2020;NORDESTE;AL;JOAQUIM GOMES;PTB;Prefeito;11;1;6636;6636;0
2020;NORDESTE;AL;JUNDIÁ;PP;Prefeito;11;1;903;903;0
2020;NORDESTE;AL;JUNDIÁ;PSD;Prefeito;11;1;2549;2549;0
2020;NORDESTE;AL;JUNQUEIRO;MDB;Prefeito;11;1;6644;6644;0
2020;NORDESTE;AL;JUNQUEIRO;PMN;Prefeito;11;;0;0;0
2020;NORDESTE;AL;JUNQUEIRO;PTB;Prefeito;11;1;8011;8011;0
2020;NORDESTE;AL;LAGOA DA CANOA;PP;Prefeito;11;1;6850;6850;0
2020;NORDESTE;AL;LAGOA DA CANOA;PRTB;Prefeito;11;1;5112;5112;0
2020;NORDESTE;AL;LAGOA DA CANOA;PTB;Prefeito;11;1;87;87;0
2020;NORDESTE;AL;LAGOA DA CANOA;REDE;Prefeito;11;1;42;42;0
2020;NORDESTE;AL;LIMOEIRO DE ANADIA;PP;Prefeito;11;1;7354;7354;0
2020;NORDESTE;AL;LIMOEIRO DE ANADIA;PSB;Prefeito;11;1;2987;2987;0
2020;NORDESTE;AL;LIMOEIRO DE ANADIA;PTB;Prefeito;11;1;3463;3463;0
2020;NORDESTE;AL;MACEIÓ;DC;Prefeito;11;1;9905;9905;0
2020;NORDESTE;AL;MACEIÓ;MDB;Prefeito;11;1;110234;110234;0
2020;NORDESTE;AL;MACEIÓ;PATRIOTA;Prefeito;11;1;23925;23925;0
2020;NORDESTE;AL;MACEIÓ;PC do B;Prefeito;11;1;3427;3427;0
2020;NORDESTE;AL;MACEIÓ;PMN;Prefeito;11;1;507;507;0
2020;NORDESTE;AL;MACEIÓ;PP;Prefeito;11;1;97409;97409;0
2020;NORDESTE;AL;MACEIÓ;PSB;Prefeito;11;1;109053;109053;0
2020;NORDESTE;AL;MACEIÓ;PSOL;Prefeito;11;1;13568;13568;0
2020;NORDESTE;AL;MACEIÓ;PT;Prefeito;11;1;8905;8905;0
2020;NORDESTE;AL;MACEIÓ;UP;Prefeito;11;1;4875;4875;0
2020;NORDESTE;AL;MAJOR ISIDORO;MDB;Prefeito;11;1;5339;5339;0
2020;NORDESTE;AL;MAJOR ISIDORO;PP;Prefeito;11;1;5873;5873;0
2020;NORDESTE;AL;MAR VERMELHO;MDB;Prefeito;11;1;1576;1576;0
2020;NORDESTE;AL;MAR VERMELHO;PP;Prefeito;11;1;1376;1376;0
2020;NORDESTE;AL;MARAGOGI;MDB;Prefeito;11;1;5047;5047;0
2020;NORDESTE;AL;MARAGOGI;PP;Prefeito;11;1;9553;9553;0
2020;NORDESTE;AL;MARAGOGI;REDE;Prefeito;11;1;1594;1594;0
2020;NORDESTE;AL;MARAVILHA;PP;Prefeito;11;1;2584;2584;0
2020;NORDESTE;AL;MARAVILHA;PTB;Prefeito;11;1;2763;2763;0
2020;NORDESTE;AL;MARAVILHA;REPUBLICANOS;Prefeito;11;1;354;354;0
2020;NORDESTE;AL;MARECHAL DEODORO;MDB;Prefeito;11;1;14702;14702;0
2020;NORDESTE;AL;MARECHAL DEODORO;PTB;Prefeito;11;1;14681;14681;0
2020;NORDESTE;AL;MARIBONDO;PSD;Prefeito;11;1;4150;4150;0
2020;NORDESTE;AL;MARIBONDO;PTB;Prefeito;11;1;3508;3508;0
2020;NORDESTE;AL;MATA GRANDE;PDT;Prefeito;11;1;5406;5406;0
2020;NORDESTE;AL;MATA GRANDE;PTB;Prefeito;11;1;7434;7434;0
2020;NORDESTE;AL;MATRIZ DE CAMARAGIBE;MDB;Prefeito;11;1;7342;7342;0
2020;NORDESTE;AL;MATRIZ DE CAMARAGIBE;PMN;Prefeito;11;1;701;701;0
2020;NORDESTE;AL;MATRIZ DE CAMARAGIBE;PSC;Prefeito;11;1;5423;5423;0
2020;NORDESTE;AL;MESSIAS;MDB;Prefeito;11;1;4479;4479;0
2020;NORDESTE;AL;MESSIAS;PSDB;Prefeito;11;1;730;730;0
2020;NORDESTE;AL;MESSIAS;PTB;Prefeito;11;1;4593;4593;0
2020;NORDESTE;AL;MINADOR DO NEGRÃO;PDT;Prefeito;11;1;1732;1732;0
2020;NORDESTE;AL;MINADOR DO NEGRÃO;PP;Prefeito;11;1;2051;2051;0
2020;NORDESTE;AL;MONTEIRÓPOLIS;PL;Prefeito;11;1;2020;2020;0
2020;NORDESTE;AL;MONTEIRÓPOLIS;PP;Prefeito;11;1;1950;1950;0
2020;NORDESTE;AL;MONTEIRÓPOLIS;PSD;Prefeito;11;1;40;40;0
2020;NORDESTE;AL;MONTEIRÓPOLIS;PTB;Prefeito;11;1;374;374;0
2020;NORDESTE;AL;MURICI;MDB;Prefeito;11;1;6791;6791;0
2020;NORDESTE;AL;MURICI;PSDB;Prefeito;11;1;6248;6248;0
2020;NORDESTE;AL;NOVO LINO;MDB;Prefeito;11;1;3393;3393;0
2020;NORDESTE;AL;NOVO LINO;PL;Prefeito;11;1;3802;3802;0
2020;NORDESTE;AL;OLHO D'ÁGUA DAS FLORES;PL;Prefeito;11;;0;0;0
2020;NORDESTE;AL;OLHO D'ÁGUA DAS FLORES;PP;Prefeito;11;1;6911;6911;0
2020;NORDESTE;AL;OLHO D'ÁGUA DAS FLORES;PT;Prefeito;11;1;65;65;0
2020;NORDESTE;AL;OLHO D'ÁGUA DO CASADO;PSD;Prefeito;11;1;2563;2563;0
2020;NORDESTE;AL;OLHO D'ÁGUA DO CASADO;PT;Prefeito;11;1;2940;2940;0
2020;NORDESTE;AL;OLHO D'ÁGUA GRANDE;PP;Prefeito;11;1;1686;1686;0
2020;NORDESTE;AL;OLHO D'ÁGUA GRANDE;PROS;Prefeito;11;1;1106;1106;0
2020;NORDESTE;AL;OLHO D'ÁGUA GRANDE;PSD;Prefeito;11;1;411;411;0
2020;NORDESTE;AL;OLHO D'ÁGUA GRANDE;PTB;Prefeito;11;;0;0;0
2020;NORDESTE;AL;OLIVENÇA;MDB;Prefeito;11;1;3320;3320;0
2020;NORDESTE;AL;OLIVENÇA;PL;Prefeito;11;1;3892;3892;0
2020;NORDESTE;AL;OURO BRANCO;MDB;Prefeito;11;1;3195;3195;0
2020;NORDESTE;AL;OURO BRANCO;PATRIOTA;Prefeito;11;1;14;14;0
2020;NORDESTE;AL;OURO BRANCO;PRTB;Prefeito;11;1;97;97;0
2020;NORDESTE;AL;OURO BRANCO;PSB;Prefeito;11;1;3469;3469;0
2020;NORDESTE;AL;PALESTINA;PP;Prefeito;11;1;1802;1802;0
2020;NORDESTE;AL;PALESTINA;REPUBLICANOS;Prefeito;11;1;2152;2152;0
2020;NORDESTE;AL;PALMEIRA DOS ÍNDIOS;PATRIOTA;Prefeito;11;1;1243;1243;0
2020;NORDESTE;AL;PALMEIRA DOS ÍNDIOS;PSB;Prefeito;11;1;21469;21469;0
2020;NORDESTE;AL;PALMEIRA DOS ÍNDIOS;PTB;Prefeito;11;1;13010;13010;0
2020;NORDESTE;AL;PARICONHA;MDB;Prefeito;11;1;2476;2476;0
2020;NORDESTE;AL;PARICONHA;PC do B;Prefeito;11;1;119;119;0
2020;NORDESTE;AL;PARICONHA;PP;Prefeito;11;1;4095;4095;0
2020;NORDESTE;AL;PARIPUEIRA;DEM;Prefeito;11;1;4364;4364;0
2020;NORDESTE;AL;PARIPUEIRA;PTB;Prefeito;11;1;3798;3798;0
2020;NORDESTE;AL;PASSO DE CAMARAGIBE;PP;Prefeito;11;1;2075;2075;0
2020;NORDESTE;AL;PASSO DE CAMARAGIBE;PSC;Prefeito;11;1;2669;2669;0
2020;NORDESTE;AL;PASSO DE CAMARAGIBE;PSDB;Prefeito;11;1;1145;1145;0
2020;NORDESTE;AL;PASSO DE CAMARAGIBE;PTB;Prefeito;11;1;3262;3262;0
2020;NORDESTE;AL;PAULO JACINTO;DEM;Prefeito;11;1;2632;2632;0
2020;NORDESTE;AL;PAULO JACINTO;MDB;Prefeito;11;1;2102;2102;0
2020;NORDESTE;AL;PENEDO;CIDADANIA;Prefeito;11;1;36;36;0
2020;NORDESTE;AL;PENEDO;MDB;Prefeito;11;1;14060;14060;0
2020;NORDESTE;AL;PENEDO;PP;Prefeito;11;1;10397;10397;0
2020;NORDESTE;AL;PENEDO;PSDB;Prefeito;11;1;2117;2117;0
2020;NORDESTE;AL;PENEDO;REPUBLICANOS;Prefeito;11;1;2322;2322;0
2020;NORDESTE;AL;PIAÇABUÇU;PDT;Prefeito;11;1;3506;3506;0
2020;NORDESTE;AL;PIAÇABUÇU;PSB;Prefeito;11;1;3078;3078;0
2020;NORDESTE;AL;PIAÇABUÇU;REPUBLICANOS;Prefeito;11;1;3694;3694;0
2020;NORDESTE;AL;PILAR;MDB;Prefeito;11;1;3665;3665;0
2020;NORDESTE;AL;PILAR;PSC;Prefeito;11;1;15592;15592;0
2020;NORDESTE;AL;PILAR;PTC;Prefeito;11;1;161;161;0
